reviews,scores
따뜻하고 부드럽게 술술 넘어가는 바람에 사진 찍는걸 잊을 정도로 맛있어요 해물 야채 비울이 좋구요 누룽지 양도 점심으로 먹기에 알맞았어요 점심 식사 단골 예약입니당,5
맛있게 잘 먹었습니다.,5
아주 맛있습니다,5
맛있게 잘먹었습니다~~,5
잘 먹었습니다!!!,5
약간 싱거운가 싶었는데 서비스국물과도 궁합이 좋고 좀 식으니 더 맛있네요 배달도 빨라서 좋아요,5
이사와서 리뷰보고  시켰어요~~맛있어요 단골찜입니다,5
양도 많고 맛도 좋아요 자장면 면이 불은게 좀 아쉽지만 맛있게 먹었습니다.,5
중식은 여기서만 시켜야겠어요 맛있습니다,5
"배달 빨리왔고, 해물이 실하게 들어 있었어요. #식후감",5
맛도 좋고 양도 적당합니다!  서비스 군만두는 세모나서 귀여워요 ㅎㅎ,5
배달도 빠르고 맛도 좋아용~~,5
배달도 빠르고 맛있어요,5
맛있었어요!!!!!!!!!!!!!!!,1
얼쓰 가격은 비싸지만 이것저것 많이 들었네요 대신 해물이 들가서 그런가 차돌 양은 가격대비 적은 느낌? 그래도 국물도 기름지고 양도 낭낭하고 맛있게 잘 먹었습니다 만두도 뭐 그냥 만두지만 요것도 감사히 먹었구요 항상 그냥 적어도 실망하진 않는단 마인드로 시키는 중이네요,5
맛있게 잘먹었습니다,5
ㅇㅇㅇㅇㅇㅇㅇㅇㅇㄹ,5
일주일에 한두번은 꼭 시켜먹습니다... 맛있어요 계속 찾을듯 하네욯,5
점심시간에 주문했는데도 배달이 엄청 빨리 왔어요!! 양도 많고 맛있습니다!! 그리고 리뷰 이벤트로 온 군만두도 맛있었어요~~~,5
리뷰가 좋아서 처음 시켜봤는데 음식들이 깔끔하고 맛있네요 만두랑 콜라도 잘 먹었습니다.,5
많이 푸석해져서 오긴 했는데 만족했습니다,5
맛있게 잘 먹었습니다,5
탕수육 소스가 약간 매콤해서 느끼하지도 않고 넘 맛있어요.짬뽕도 해물도 많고 맛있어요.,5
마시써요 ㅎㅎㅎ 또 시켜먹을거에요!,5
맛있고 빠르고 따뜻해요ㅎㅎ,5
몇 번 시켰었는데 배달시간은 진짜 끝내주게 빨라요. 양도 푸짐하고 맛은 두말할 필요 없지요. 너무 배고파서 사진은 못찍었지만 다음번에 또 주문하게 되면 사진도 같이 찍어서 올려볼게요. 개인적으로 이 집은 황궁쟁반짜장이 특히 맛있어요 ^^,5
매우 만족! 맛있게 잘 먹었습니다,5
배달 완전빠르고 넘 맛있습니당,5
좋습니다. 좋습니다. 좋습니다.,5
맛있어요 앞으로 자주 시켜먹을게요,5
배달 빠르고 1인분이 먹기에도 좋고 다좋습니다,5
맛있게 잘 먹었습니다 주말인데  배달도 빨리오고 좋네요,5
맛있게 잘먹었습니다,5
맛은 괜찮은데 짜장은 탄 맛이 많이 나네요,5
주문하고 30분? 배달이 빨라서 좋고 양도 푸짐한데다 탕수육도 맛있어요~ 짜장이랑 짬뽕은 조금 간이 센 듯 해요ㅠㅠ,4
배달이 왔는데.... 짬뽕 국물이 탕수육으로 다 넘어가서 국물이 하나도없고 탕수육에 짬뽕국물 말아놓은거처럼 왔네요 비오는데 배달해주셔서 감사한데 결국 짬뽕 좀 건저먹고 말았네요...,5
양이 좀 늘어났으면,4
잘먹었습니다 ~~~^^,3
중국음식이 생각나면 항상 여기로 와요 최애 중식 맛집ㅜㅜ!!!,5
오늘도 맛있게 잘 먹었어요,5
맛잇어요  ㅎㅎ 배달도 빠르구,5
맛있게 잘 먹었습니다,5
짬뽕 유목민인데 여기 넘 맛있네요 배달도 짱 빠르고...저보다 먼저 도착하다니 ^^;;; 군만두 안 좋아해서 리뷰이벤 콜라로 요청했더니 바꿔주셔서 좋았슴다~~!!,5
항상 잘 먹고 있습니다,5
배달빠르고 양많고 존맛탱,5
맛있어용!!!!!!!,5
질먹었숩니다 귿굳,5
받자마자 헐레벌떡 먹어서 사진이... 이 근방에는 여기가 제일 맛있어요,5
맛있습니다!!ㅎㅎㅎ,5
맛있게 잘먹었습니다,5
탕수육 짜장 너무 맛있네요~ 배달도 빠르고 관악구중식맛집~,5
짱맛있어요 탕수육 좋네오,5
짜장면은 전보다 살짝 짜게 느껴지긴 하지만 탕수육이 아주 맛있었어요.,4
조금 면이 불은것 빼고는 나쁘진 안아요,5
맛있어요 맛있어요 맛있어요,5
쥬우우우ㅜ우우 ~~맛탱!! 다른 메뉴도 먹어봐야지!,4
맛있게 잘 먹었습니다 ~,5
맛나게 꿀꺽 먹었어요,5
맛있게 잘 먹었습니다 다음에 또 주문할게요,5
원래 시키던집 배달이 안되서 여기저기 시켜먹으면서 정착할곳을 찾던 중식유목민 여기 정착하다...,5
굿!!!!!!!!!!!!!!!!!!!,5
양도 많고 맛있어서 자주 시켜먹어요~~!,5
특밥이란? 특히 맛있는 밥이라는 뜻,5
구성은 괜찮은데 짜장에서 신맛이 너무많이나서 제입맛엔 그닥 안맞았어요,4
맛있어요~~! 서비스 감사합니다,5
맛있어요 감사합니다,5
멋있게 잘 먹었어용,5
맛있게 잘 먹었급니다 ㅎㅎ 짬뽕국물 시켰는데 원래 하나가 나오네요~~,5
맛있게먹었어요 근데 리뷰쓰면  콜라주신댔는데..잊으셨나봐요,5
배달이 음청 빠르네요 ^^ 깔끔하게 싹~ 비웠슴당,5
이사오고 나서 4년? 지난 거 같은데 여기가 최고라곤 말 못하겠지만 제일 많이 시켰네요 24시간이기도 했었고 솔직히 동네중국집들 일정 이상 영업하는 집들은 특출날 건 없어도 엥간히 다 먹을만 하잖아요? 그리고 뭐 예전엔 당연했지만 짜장면 1그릇도 되고 배달도 무료고 그랬었는데 하ㅡ참 요즘 가격도 비싸면서 배달료까지 따박따박 챙기려고 하는 거 보면 경기가 어렵긴 한가 싶으면서도 괘씸해서 그닥 시키고 싶지는 않은..? 근데 이제 그런 와중에 홍매는 좀 호감이다ㅡ 이런 거죠 맛도 적당히 옛날느낌으로 괜찮고 배달도 빠르고 달달해요 #식후감,5
이사와서 몇번 사먹었지만 여기만큼 맛있는데가 없다,5
맛있게 잘 먹었어요,5
맛있게 잫 먹었습니다,5
배달 빠르고 맛있네여,5
배달 서비스가 너무 별로네요.. 개선이 필요합니다,3
너무 맛있게 잘 먹었습니다. 다음에 또 먹으러 찾아올게요!,5
따듯하게 잘 배달되고 맛도좋아요,5
단무지 대신 양파 달라고 햇는데 안주셧고.... 탕슉은 부드러워서 먹을만햇고 짜장면은 애매하내영,2
항상 맛나게먹고있습니당,5
아주아주 잘먹었습니다 담에또주문할께요,5
자주시켜먹어요^^ 맛있습니다,5
탕수육바삭햇고 짬국물이랑 콜라잘받았어욤,4
맛있게 잘먹었습니다,5
맛있게 잘먹었습니다,5
거의 다먹어갈 때쯤 면에 머리카락 붙은걸 발견했네요... 자주 시켜먹는데 위생 신경 좀 써주세요,3
맛나게 먹엇습니다 ㅎㅎ,5
곱빼기 추가가 없어서 양이 살짝 아쉬웠지만 그래도 맛있게 잘 먹었습니다 배달 빨라서 좋네요 ㅎㅎ,4
새우도 크고 앙념도 맛있고 잘먹었습니다,5
항상 잘 먹고 있습니다. 군만두 굿!,5
잘먹었습니다. 구성 좋네요,5
맛있어요ㅎㅎ짜장면응 항상 여기,5
후기대로 맛있는 중국집이 맞습니다! ㅋㅋ 단무지 양파 킬러라 양 많이 요청 드렸더니 아주 무더기로 갖다주셨어요. ㅋㅋ 그런데... 요청사항에도 적어놨었는데 요기요 메뉴 선택란에 볶짜면이 없는 것 같습니다. 추가해주시면 좋을 것 같아요! 대신에 볶짬면을 시켰는데 숟가락이 안왔어요.. 제가 먹은건 아니라 상관 없었지만(?) 일행이 일본인마냥 젓가락으로 밥 긁어먹는거 보니 웃기기도 하고 저 큰 그릇을 들고 먹는게 안타깝기도 하고 그랬습니다... ㅋㅋㅋ 다음에는 숟가락 꼭좀 챙겨주세요ㅠㅠ,5
맛있어요! 자주 시켜먹고 있어요!!,5
맛있어요!!!! 쟁반짜장 드세요!,5
중국집튼 여기가 제일 짱인거 같네요,5
배달빠르고 맛납니다.,5
배달빠르고 좋네용 ㅎㅎ,5
재택 근무 하면서 점심에 자주 이용중입니다. 배달도 빠르고 실수에 대한 응대도 매우 만족스럽네요.,5
배달이 10분만에오니요 ㅋㅋㅋ 배고팠는데 빨라서 좋았고 양도 맛도 좋았습니다~! 더운날씨에 화이팅하세요~!,5
정말 맛있게 먹았어요!!,5
이틀만에 또시켜먹엇어용,5
감사히먹었습니다~~~~,5
배고파서 정신없이 먹다가 리뷰 생각났어요ㅋㅋ;; 새우가 많이 들어가서 더 좋았고 맛있어요~~,5
어렸을적 먹었던  옛날 짜장면 맛!  맛있어요! 가족세트로  짬뽕 짜장 탕수육 시켰는데 오리지널 맛 그대로.. 소스도 굿!  국물도 굿!,5
배달도빠르고 맛있어요:),5
맛있습니다 다음엔 짬뽕 먹어봄,5
아~~~~~주 맛있습니다~,5
요근방 짜장중 1등!,5
리뷰소문대로 쟁반짜장 맛있네요 볶음밥도 꼬슬꼬슬 불 맛도 맛있네요,5
배달 빠르네요~ 무난하게 맛 괜찮아요~,5
맛있게잘먹었습니다.,5
탕수육이랑 볶음밥 다 맛있어요 잘 먹었습니다,5
쟁반짬뽕 진짜 맛있습니다.,5
진짜겁나맛져요 최고,5
감사합니다~♡♡♡♡♡,5
맛있어요! 배달도 빠르고ㅎㅎㅎㅎ탕수육이 예전 운동회때 부모님이랑 먹었던 그런 옛날 맛이라서 기분 좋았어요 짜장면은 간이 조금 쎄서 간짜장 나중에 먹으면 맛있을 것 같아요 체고!!!,5
맛있게 잘 먹었어요 탕수육이 특히 맛있어요 서비스도 감사합니다,5
너무 맛있었어요!!,5
홍합이없어서 깔끔하고 마싯어요!,5
탕수육도 볶음밥도 쏘쏘한맛입니다,4
짜장면은 짜장면 맛~ 볶음짬뽕은 좀 아쉬운 맛. 그래도 잘 먹었습니다.,4
ㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎ,5
배달빠르고 맛있네요 ㅋㅋㅋㅋ 맛나서 곱배기로 할걸 후회중...,5
배달도 빠르고 맛있고 좋네용,5
항상 맛있게 잘 먹고 있습니다,5
배달시간도 빨리오고 양도 많은데 면이 다 불어서 와서 떡지고.. 꾸덕꾸덕한게 짜르보나라 인줄 알았읍니다… 그런 취햔이시라면 추천드리구요… 저번에 먹었던 짬뽕이 맛있었어서 짬뽕국물도 주문했는데 국물맛이 배식받은 짬뽕국 맛이 나서 실망했읍니다…돈 주고 먹기엔 아쉬운 맛이 아닌가 싶어요  탕수육은 소스가 좀 달고 고기가 너무 작네요.. 저번에 짬뽕 맛이 좋아 기분좋게 시켰다가 씁쓸하게 리뷰 남깁니다.. 사진은 먹다찍은게 아니라 먹고 남긴거 찍은거네요..쩝…,1
배터짐 감사합니다 !,5
맛있게 잘 먹었어요,5
맛있게 잘먹었습니다,5
역시나 맛있네요 양도 충분해요,5
"맙소사 너무 짜요, 첫입 걍 춘장 퍼먹는줄요...",4
맛은있는데.. 곱배기인데도양이넘작아요,5
감사히잘먹었습니딘굿굿굿,5
짜장양념맛이 독특해요. 꾸덕꾸덕한느낌. 탕수육 양념맛도 독특해요. 새콤한 맛이 좀 덜해요.,4
늘맛있게먹습니다~~,5
맛있게 잘 먹었습니다,5
짜장맛이 덜 단건 좋고요 짬뽕은 후추맛이 많이나서 전 시원했고요 탕수육은 케찹맛이 마니 나네요,5
맛있게 잘먹었습니다,5
맛있게 잘 먹었어요,5
빠르게 배달해주셔서 따뜻하게 맛있게 먹었습니다~,5
짜장면이 제일 맛있어요,5
실수로 사진안찍고 먼저먹어버렷네용 맛잇게 잘먹엇습니다,5
쟁반자장 맛있어요 👍,5
배송이 진짜 빨라요 탕짬면에도 해물 많이 들어있어요,5
"배달 진짜 빠르고, 짬뽕 괜찮았어요. 근데 짜장이 춘장맛이 너무 강해요..",5
맛있게 잘 먹었습니다.,5
늦게남겨서 죄송해요 너무 맛있게 잘 먹었습니다,5
잘먹었어요 매콤하고맛있어요,5
쟁반짜장 추천합니다~,5
잘먹었습니다~~~~~,5
탕수육이 조금 느끼하긴 한데 괜찮아요!,5
배달완전빠르고 맛있었어요^^ 사진은 조금 먹은뒤 찍은것입니다,5
맛있게 잘먹었습니다! !,5
맛있어요!! 또시켜먹어야이,5
처음 주문해보았어요. 맛있게 잘 먹었어요. 담엔 짬뽕 먹어봐야겠어요,5
요청사항 들어주셔서 감사합니다 :) 맛있게 먹었습니다,5
급하게 먹느라 사진을 못찍었네요   곱빼기시키면 면만 더 주시나봐요  소스가 많이 부족했어요  맛은 있었습니다,5
맛있게 잘 먹었습니가,5
맛있어요 자주시켜먹고싶네요,5
일어나자마자 탕짜면이 땡겨서 바로 주문했습니다 양도 많고 짜장면 특히 맛있어요 군만두도 보내주셔서 맛나게 잘 먹었습니다  ◡̈,5
맛있게 잘 먹었습니다,5
맛있었어요! 해물도 부드럽고 양도 푸짐~~,5
"탕수육 찍먹을 선호해서,, 소스가 많아서 그런지 탕수육이 눅눅해져서 별로 못먹었어요 잘먹었습니다~",4
양도 많고 맛있어요! :),5
맛있어요 후기만두맛냐오,4
쟁반짜장 1인분으로 먹을 수 있어 좋아요 맛있게 잘먹었습니다!,5
잘먹었습니다 서비스 군만두도 맛있게 잘 먹었습니다,5
이른 점심으로 맛있게 먹고 아이들이 잘 먹어서 재주문 감사합니다~,5
맛있게 잘 먹었습니다!,5
빠른 배달 감사합니다 다시 주문할정도로 맛있게 먹었습니다,5
항상잘먹고있어요~~ 짬뽕국물은 짜네요,5
맛있어요~~~매운거 좋아하시면 최고예요,5
진짜맛있어요 안맛있는게1도없음,5
엄청 맛있어용~~~~,5
너무 허겁지겁 먹느라 사진을 깜빡했네요… 죄송합니다! 언제나 맛있게 잘 먹고 있습니다^^ 번창하셔요~,5
언제나 맛있고 양이 많네요,5
양도많고 맛있어요♡♡♡♡♡♡♡♡♡,5
거리가 잇어서 그런가 멵이 조금 불엇어요,5
항상 잘 먹고 있습니다. 좋습니다.,5
리뷰이벤트 한다구했는데 콜라안주셔서ㅠ 음식 두고 나가서 편의점가서 그냥 사왔어요🥲그냥 배달로 추가비용내서 시킬껄...ㅠㅜ  맛은 있었습니다감사합니다~,5
짜장면이 좀 짜요ㅠㅠ 그거말곤 괜찮았습니다!! 번창하세요 ㅎㅎ,5
아주 탕수육이 바삭바삭해오,5
배달도빠르고 맛있네요,5
짜장소스도 맛있고 탕수육도 맛있었는데 짜장면 면이 좀 밀가루반죽처럼 질었달까요?? 면이 덜익었던것 같습니다 그게 조금 아쉽네요!!,3
빠르고 맛있었어요!!,5
"벌써 두번째 이렇게 놓고가시네요.급히 음식 들여다 놓느라 사진을 못찍었는데..문앞에 놓아달라고 주문드렸더니,현관앞 바닥에 식탁처럼 음식을 깔아놓고 가셨어요ㅜㅜ 먹는 음식인데 오늘은 국물 요리도 없었는데  위생상 비닐봉투에 담아주시면 좋겠습니다. 단골집인데..정말 속상합니다.",4
항상 맛있게 먹고있어요,5
간짜장은 물이 뭐이리 많은지 진한느낌 전혀 없고 춘장에 양파를 볶아 채수로 만든게 아니라 미리 만든 일반 짜장양념에 볶은느낌이네요.. 이럴거면 일반 짜장을 시켰지.. 싶네요  짬뽕밥은 국물이 찐하고 깊은맛이 있어야 하는데  건더기가 많이 없어서 그런지 그저 조미료 맛이 많이 느껴졌습니다,1
국물 최고! 밥도 넘 맛있고 배부르게 잘 먹었습니다👍👍,5
잘먹었어요~~ 군만두맛있고 짬뽕국물맛있고 탕수육쫄깃,5
굿~~~~~~~~~~~~~~~~~~~~,5
잘먹었습니다 탕수육 맛있어요!,5
만두도 주고 맛있어요,5
너무 맛있어요! 또 시킬게요,5
맛있어용 양도 푸짐합니닷 >_<,5
너무 맛있게 먹었습니다!,5
맛있어요. 짬뽕이 불어서 국물이 없어서 조금 슬펐지만 맛있게 잘먹었어용,5
가격이 13000원인데 맛은 그렇다 치고 양이 맛보기 수준인 것 같네요.. 양이 좀 아쉬웠어요,5
ㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎㅎ,5
맛있고 양도 많아요 잘 먹었습니다 :),5
맛있고 양도 많아요 잘 먹었습니다 :),5
배달 정말 빨라요  고기 잡내가 안나서 좋아요 다만 면은 아쉬워요,4
시킬때마다 왔다리 갔다리!!! 맛있는데 오늘은 엄청 퍼져서 왔어요….이럴수가,4
맛있어요 볶음짬뽕만 주문해먹는데 양도 많고 배달도 빨라요~~ 다음에 또 주문하려구요!,5
맛있네요 국물도 넉넉하구요,5
탕찜면 예술이네요ㅋㅋㅋㅋ 쟁반짜장은 춘장 탄맛이 좀 나긴했는대 그래도 맛있었어요기 감사합니다,5
맛있게 잘먹었습니다,5
맛있게 잘 먹었습니다~^^,5
맛있게 먹었습니다! 감사합니다~,5
배달빠르고 탕수육이 특히 맛있네요 짜장면 양은 많지 않아요 그래서 전 더 좋았어요ㅎㅎ,5
맛있어요 근데 삼선짬뽕에 해물이 넘 없네요,5
따끈따끈할때 와서 맛있게 먹었습니다 제입맛엔 살짝 간이 쎘는데 같이 온 만두랑 먹어서 괜찮았어요~~,5
맛있어요! 추천합니다,5
매콤하니좋ㅇㅏ요 굿굿굿,3
와 진짜 맛있게 잘먹었습니다 탕수육 존맛,5
잘먹었습니다~ 다음에도 기회되면 또 주문할게요,5
배달도 빠르고 맛있습니다~,5
맛있어요~! 근데 해물이 좀 아쉽네요ㅎㅎ... 새우 하나...해물인가..?싶지만 그래두...맛은 있었으니..!ㅎㅎ 잘 먹었습니다 :),5
여기가 진짜 맛있어요 사진리뷰 했어야 했는데 다먹어버려서;; 양도 진짜 많고 맛도 있어서 다음 중화요리도 여기서 먹으려구요 짱맛있고 양많음,5
좋아요 가격착하고 배달 빨라요,5
정말 맛있게 먹었어요,5
맛잇게 잘먹었습니다%^!!,5
배달 오자마자 허겁지겁 먹느라 사진을 못 찍었어요ㅠㅠ흑 짬뽕 국물도 시원하고 볶음밥 불향?이 넘 좋아요!! 탕수육이 젤 맛있었어요 :) 쫄깃하고 맛있어요! 양도 많고 둘이서 배부르게 잘 먹었네용🌟✔️❤️,5
"최근에 다른곳에서 시켰을 때 맛이 없던 기억이 있었는데, 여기는 맛있어서 정말 다행입니다. 맛있게 먹겠습니다.",5
맛있어요🍯🍯🍯🍯🐝🐝🐝,5
두번 시켜먹었는데 두번다 맛있게 먹었어요~,5
맛있게 잘 먹었습니다^^,5
"쟁반짜장이랑 탕수육,볶음밥 모두 맛있었어요. 또 시켜먹을께요~♡",5
그냥 너무 맛있어요 맛있으니까 여기서 많이 사드세요,5
맛있게 잘 먹얼습니다,5
일단 맛있어요!! 다만 배달이 좀 늦어서 면이 좀 불었네요..,4
사랑합니다♡♡♡♡♡,5
한시간이 지나도 안와서 전화하니 음식을 다른집에 두고온거같다고 하심. 그리고 10분만에 현관초인종이 울렸는데 이번엔 1층 집에 두고가셨네요… 도착문자도 안오고… 그리고 급하게 요리하신건 알겠는데 소스가 하나도 안베어있고 너무 맛없었어요…,1
맛있게 잘 먹었습니다아아아아,5
양도 푸짐하니 아주 좋아용~~ 잘 먹었습니다!,5
배달예정시간 칼같이 맞춰오셨네요 잘먹겠습니다,4
전화번호있는데도 전화안해보고는 인터폰안되냐고 따지듯이 물어보곤 대답듣는둥 마는둥 그냥간 나이많으신기사님덕에 기분상한체로 밥먹네요. 비밀번호 안쓴게 죈가요? ‘비밀번호’인데…?,3
배달빠르고 맛있고 양도많아요! 리뷰쓰러왔다가 또시켰음,5
맛있게 잘 먹었습니다 배달도 빨리오고요,5
탕수육이 맛있어요 배달이 엄청 빨라요,4
점심 간편하게 잘 먹었네요,5
자알 먹었습니다!!!,5
항상 즐겨먹음. 깔-끔,5
짜장면도 맛있구 짬뽕도 맛있고 탕수육도 맛있고 세모모양 만두도 맛있습니다~~,5
엄청 일찍 왔습니다 ㅎㅎㅎ,5
탕수육 맛있어요 자장면도 ㄱㅊ,5
리뷰이벤으로 받은 만두까지 맛있었어요!,5
쌀짬뽕 면이 이렇게 끊어질 줄 몰랐네요 맛은 있는데 식감이 아쉬워요,3
배달빨라서 너무 좋았습니다. 하지만 쟁반짜장에 해물이 너무 조금 들어가있는 것 같아요..,4
엄마 추천으로 시켜봤는데 맛있더군요!! 배달도 빠르구료!!! 양도 많고! 잘막었습니달,5
"1. 맛, 양 적당 2. 배달 엄청 빠름",5
오늘 이사온날이라 한번 시켜봤는데 탁월한 선택인듯 해요ㅎㅎ,5
맛있게 잘 먹었습니다,5
너무 맛있게.잘먹었어요 옛날짜장 맛에 고기도 많고 삼선누룽지탕도 건더기가 골고루 많이 들어있고 맛있고 완전 맘에 들었어요~취향저격,5
맛있게 잘먹었습니다,5
배달이 빠르고 오랜만에 먹어서 그런지 맛있었어용,5
배달도 빠르고 맛있습니다~,5
또시킵니다 ㅎㅎㅎㅎ,5
배달도 빠르고 맛있고 양도 많고 좋네요. 앞으로 짜장 짬뽕 탕수육은 여기서 계속 먹을 것 같네요. 단골할께요.,5
갑자기 생각나서 시켰는대 너무 맛있었어요~~~,5
늘마싯어요 특히탕수육!!!,5
탕수육 맛있어용 ㅎㅎ,5
배달도 정말 빨랐고 식지도 않고 뜨끈하게 왔어요! 짬뽕도 너무 맛있었구요 쟁반짜장도 굿굿 탕수육도 쫀득하니 좋았어요 다음에 또 시켜먹을게요!,5
너무 맛있어서 자주 이용하고 있어요~,5
"맛있습니다!!👍🏻👍🏻 양도 많고, 배달도 빨리 왔어요!!ㅎㅎ",5
건강한 맛 나고 엄청 순해서 좋았어요,5
군만두잘먹었습니다^^,5
음…맛있게 절 먹다가.. 수세미는 아니고 얇은 플라스틱 끈? 같은 것이 나왔어요. 사진 못 찍은 게 아쉽.  몇 번 여기서 주문했었지만 지금까지는 한 번도 이런 적이 없었기 때문에 컴플레인 전화는 걸지 않았어요. 다음에는 위생에 조금 더 신경 써 주시면 더 맛있게 음식을 즐길 수 있을 것 같아요! 더위 조심하시고 번창하세요!,4
쟁반짜장 맛있어용!!👍👍,5
탕수육고기  넘하셨네여  고기냄새가 심하네여,4
"배고파서 사진을 못찍고 허겁지겁 먹었어요. 쟁반짜장,탕수육 맛있게 잘먹었어요. 다음에 또 시켜 먹을께요.",5
맛있어요~ 항상 잘 먹고있습니다,5
탕수육 짬뽕 짜장면 순으로 맛있어요 먹을 만해요 배달은 빨라요,3
여기 진짜 맛나요 배달 빠르고 짜장이랑 탕수육이 정성이 들어가있어요 추전드려요,5
항상 맛잇게 먹어요,5
맛있고 배달 빨라요,5
탕볶밥 진짜 양도 많고 서비스도 좋아요 자주 시켜먹습니당,5
쟁반짜장이 좀 짜요 맛은 있습니다,5
간이 쎄긴 했지만 잘 먹었어요,5
"쟁반짜장은 여기꺼만 먹습니다. 다른것도 다 맛있습니다. 코로나 조심하시고, 번창하세요!~",5
배달도 빠르고 맛도 있습니다 다음에 또 시키겠습니다!!,5
중식은 여기만 주문해요 그만큼 맛있고 배달도 빠르고 양도 만족합니다^^,5
우리동네 중국집 맛집,5
잘 먹었습니다^^ 급히 먹니라 사진을 못찍었어요,5
깔끔하고 맛있습니다,5
계속 면만 시키다가 볶음밥을 처음 시켜봤는데 실망했네요. 밥이 지은지 오래된건지 식감이 퍽퍽하고 짜장소스 적어서 먹는데 힘들었습니다. 다음부터는 면만 시켜야..ㅠㅠ,3
배달도빠르고 맛있게 잘먹었어요~~,5
잘먹었습니다 감사합니다,5
조금 간이 쎄긴한데 맛잇고 배달빠르고 ~!,5
잘 먹었습니다~~~,5
배달 럼청 빠르네요 맛있게 잘 먹었습니다.,5
맛있어요  자주 시키는데 깔끔합니다,5
짜장면은 보통 탕수육이 양 진짜 많아요 탕수육 소스 진짜 맛있네요 근래 먹은것중 제일,5
잘 먹었습니다!!!,5
배달도 빠르고 양도 좋은데 분명 꽤 괜찮게 먹엇던 기억이 잇어서 또 시켰는데 탕수육 오늘은 고기냄새가 나네용…. 볶음밥 간이 강해서 볶음밥 먹고 먹으면 고기냄새가 감춰지긴하네요,5
빠른 배달 잘 먹었어요,5
솔직히 쟁반짜장집인데 쟁반짜장이 이렇게 맛이없을수가없음,1
역시 맛이 좋아요 어렸을적 먹었던 그 맛~ 근데 바쁘셨는지 살짝 퍼졌더라구요 그래도 맛있었어요,5
맛있어요~! 양도 많고 맛도 좋고 잘 먹었습니당 ㅎㅎ,5
요청사항 잘챙겨주시고 배달빠르고 맛있어요~,5
맛있네요 자장면이 기름지지 않고 좋아요,5
배달이 항상 엄청 빨라요 맛도 맛있구요  어떻게 이렇기 빠르지,5
항상 맛나게 먹고있습니다,5
국물이 적긴 했지만 깔끔한 짬뽕맛! 서비스도 주시고 좋아요,4
9분만에 도착이라서 놀랐습니다 탕수육이 제일 맛있었어요,5
내용물도 푸짐하고 맛있습니다!,5
빠르게배달해주셔서맛나게잘먹었어여^^,5
항상 맛있게 잘먹고 있습니다!!,5
볶음밥 탕수육 둘다 맛있었어요 근데 탕수육 하나만 상한맛 났어요 제가 도착한지 모르고 20분 정도 밖에 둬서 그럴 수도 있겠네요 잘먹었습니다~,5
중국음싣은 여기서만 시켜요,5
사랑합니다♡♡♡♡♡,5
개인적인 취향으론 이집은 삼선짬뽕보다는 차돌이 확실히 맛이 나은 것 같아요. 차돌은 만족하고 먹는데 삼선은 무난.,5
배달이 빨라서 면도 하나도 안불었어요 !  탕수육도 너무너무 맛있었습니다.  앞으로 자장면은 여기서만 시켜먹으려구요 !!! 👍🏻👍🏻,5
매번 맛있게 잘 먹고 있습니다.,5
재밌는 맛이네요. 잘먹었어요,5
마른밥인지 오래된 밥인지 밥이 딱딱해요,4
짜장면 오랜만에 잘 먹었습니다^^~~,5
배달도 빠르고 맛도 양도 다좋네요,5
매번 배달도 엄청빠르고 양도 많아요 이번에도 잘먹었슴니다,5
짬뽕한개 탕수 소 한개 짜장곱빼기 한개 울면 한개 주문했는데 일단 울면에서 이쑤시개 나왔어요.. 못먹겠다고 울면 다 버리셨어요...,1
잘먹엇습니다. 맛잇엇어요,5
쟁반짜장 먹다가 이런게 나왔는데 뭔가요? 찝찝하네요  까맣고 딱딱해요,3
최금 먹음 배달 짬뽕중 젤 괜찮습니다,5
맛있어요~~~~~~,5
배달이엄청빨랐어요  잘먹었습니다,5
진짜 맛있고 배부르게 잘 먹었어요!!! 쟁반짜장 강추입니당,5
맛있게 잘 먹었습니다,5
맛있게 잘 먹었습니다,5
만두 서비스 너무 맛있어요,5
잘먹고있습니다 맛잇어요!!,5
맛있게 먹었습니다:)),5
짜장 맛집입니다 ㅋ 쟁반짜장도 먹어봐야징,5
빨리왔어요 탕수육이 맛있어요,5
자주 시켜먹는 곳입니다. 단골이 된건 이유가 있지요. 드셔보시면 알게 되실껍니다.,5
신림에선 중국집은 이집입니다,5
넘나 맛있어요ㅎㅎㅎㅎ,5
잘묵었습니디!!!,4
점심쿠폰으로 맛나게 잘 먹었습니다~!,5
첫주문 성공 잘 왔습니다 맛 강하지 않고 좋습니다,5
배달 빠르고 맛있습니다,5
짬뽕이 맛있네요~!,4
양 맛 가격 다 좋아요,5
두번째 주문입니당ㅎㅎ 배달이 엄청빠르고 맛있어용~~👍,5
든든한 한 끼 잘먹엇습니다~~,5
쟁반짜장 맛있어요~ 남은 양념 밥 비벼먹으니 장난아니네여~!!!,5
맛있게 잘먹었습니다.,5
너무 맛있는 중국집,5
대박 엄청 맛있어요!!♡♡,5
면이 탱탱~ 양도 탱탱~ 배도 탱탱~ #식후감,5
양이 진짜 많아서 반도 못먹겠다 했는데 너무 맛있어서 다먹었습니다...세상에....,5
양 많고 배달 빠르고 좋았습니다,5
느므늠 맛나욯ㅎㅎㅎㅎ,5
맛은 좀 아쉽긴하네요.,5
